lon,lat,name,fix,mov,obs_ve,obs_vn,obs_ee,obs_en,pred_ve,pred_vn,cen,resid_e,resid_n
89.926,38.409,SCAN,1111,103,3.694,8.319,1.5,1.5,3.948,9.659,0.0,-0.254,-1.34
89.905,38.409,KLSA,1111,103,3.992,8.611,1.4,1.4,3.932,9.691,0.0,0.06,-1.08
89.2,38.72,G172,1111,103,0.382,10.371,0.19,0.18,1.471,8.141,0.0,-1.089,2.23
90.73,38.87,G316,1111,103,5.998,9.77,1.81,1.8,2.534,7.452,0.0,3.464,2.318
89.56,38.52,G322,1111,103,2.987,9.072,1.8,1.79,2.239,8.615,0.0,0.748,0.457
89.87,38.44,G324,1111,103,5.291,10.171,1.8,1.79,3.476,9.3,0.0,1.815,0.871
89.2,38.72,G172,1111,103,0.452,8.875,0.8,0.7,1.471,8.141,0.0,-1.019,0.734
89.63,38.47,NICE,1111,103,2.347,11.675,1.0,1.0,2.701,8.863,0.0,-0.354,2.812
89.93,38.41,SCAN,1111,103,4.546,8.273,3.0,3.3,3.948,9.651,0.0,0.598,-1.378
91.08,38.76,V003,1111,103,4.947,5.572,1.9,1.9,4.088,7.902,0.0,0.859,-2.33
87.025,38.085,4119,1111,103,0.39090272784233093,10.752605438232422,3.0011388659477234,5.042272210121155,0.247,9.902,0.0,0.144,0.851
90.885,38.765,6516,1111,103,3.871870279312134,8.76717472076416,2.8418853878974915,3.2274916768074036,3.452,7.6,0.0,0.42,1.167
88.825,38.875,13359,1111,103,-0.388871967792511,8.647477149963379,9.714165925979614,2.8444677591323853,1.307,8.227,0.0,-1.696,0.421
87.655,38.175,24583,1111,103,0.3439212441444397,10.168769836425781,3.408099412918091,5.674800872802734,0.516,9.402,0.0,-0.172,0.767
87.825,38.175,26403,1111,103,1.3846783638000488,10.079948425292969,2.5310933589935303,5.7469528913497925,0.658,9.288,0.0,0.726,0.792
92.025,39.075,28076,1111,103,3.7340147495269775,7.786693572998047,2.544315457344055,4.94928777217865,3.793,6.716,0.0,-0.059,1.071
88.145,38.615,30088,1111,103,0.9182333946228027,9.153785705566406,4.282977879047394,4.303949475288391,0.968,8.766,0.0,-0.05,0.388
87.005,37.905,37064,1111,103,1.636074185371399,11.181119918823242,2.7239081263542175,5.161228179931641,0.595,10.088,0.0,1.041,1.094
86.145,37.655,37224,1111,103,0.6016014218330383,12.052267074584961,3.370181620121002,3.3146268129348755,0.535,11.346,0.0,0.067,0.706
87.715,37.955,37851,1111,103,3.0728330612182617,10.656075477600098,2.789994478225708,6.194551587104797,3.673,10.583,0.0,-0.601,0.073
86.135,37.635,45198,1111,103,0.7999715805053711,12.10528564453125,3.515239655971527,3.2780390977859497,0.73,11.463,0.0,0.07,0.642
89.125,38.595,46025,1111,103,1.6322875022888184,8.826371192932129,7.264652848243713,3.1939879059791565,1.647,8.097,0.0,-0.015,0.73
91.755,39.185,46569,1111,103,2.4522902965545654,7.836502552032471,3.255457580089569,5.2858394384384155,2.683,6.504,0.0,-0.23,1.332
90.515,39.165,57364,1111,103,1.7702802419662476,8.080289840698242,4.150708019733429,4.713149666786194,1.916,7.23,0.0,-0.145,0.85
89.695,38.825,58984,1111,103,1.6963227987289429,8.460543632507324,3.530285954475403,3.641875386238098,1.66,8.018,0.0,0.036,0.442
88.725,38.735,61839,1111,103,0.6104974746704102,8.798405647277832,7.064878940582275,3.511372208595276,1.272,8.229,0.0,-0.661,0.569
90.905,38.775,61977,1111,103,3.912936210632324,8.748793601989746,2.977305054664612,3.2690244913101196,3.416,7.586,0.0,0.497,1.163
89.025,38.475,70888,1111,103,1.8936223983764648,9.021597862243652,7.453863620758057,3.8069921731948853,2.097,7.93,0.0,-0.204,1.092
87.085,37.835,93616,1111,103,2.506267547607422,11.301436424255371,3.18479061126709,5.331154465675354,2.231,10.511,0.0,0.275,0.791
87.695,38.045,97814,1111,103,1.5104036331176758,10.444250106811523,2.819730043411255,5.9930479526519775,1.018,9.602,0.0,0.492,0.843
88.255,38.445,102850,1111,103,0.850644052028656,9.375812530517578,6.877803802490234,4.873085618019104,1.019,8.693,0.0,-0.169,0.683
90.835,38.825,104004,1111,103,3.3579843044281006,8.617000579833984,3.527655303478241,3.45241516828537,2.92,7.45,0.0,0.438,1.167
86.885,38.215,114285,1111,103,0.0484190471470356,10.58248233795166,3.2272449135780334,4.737496972084045,0.237,9.992,0.0,-0.189,0.59
91.135,38.745,116781,1111,103,4.570976734161377,8.842479705810547,3.3378759026527405,3.550214469432831,4.455,8.279,0.0,0.116,0.563
90.425,39.155,127342,1111,103,1.6667165756225586,8.087879180908203,3.695375621318817,4.726172685623169,1.885,7.294,0.0,-0.218,0.794
91.415,39.155,131116,1111,103,2.5689361095428467,8.043479919433594,4.80967104434967,5.224040746688843,2.447,6.734,0.0,0.122,1.309
90.855,39.015,136299,1111,103,2.9430980682373047,8.263988494873047,4.512845873832703,4.1704049706459045,2.234,7.147,0.0,0.709,1.117
90.755,39.205,137470,1111,103,1.6740236282348633,8.040412902832031,5.799961686134338,4.8543331027030945,2.001,7.054,0.0,-0.327,0.986
89.225,38.575,138561,1111,103,1.3123787641525269,8.823312759399414,7.627435326576233,3.097277283668518,1.746,8.143,0.0,-0.434,0.68
92.015,39.135,140906,1111,103,3.259213924407959,7.707233428955078,2.529679834842682,5.0425684452056885,3.272,6.522,0.0,-0.012,1.185
90.605,39.055,146211,1111,103,2.3743090629577637,8.188860893249512,3.635179102420807,4.3764278292655945,2.008,7.248,0.0,0.366,0.941
89.932,38.404,SCAS,1111,104,4.194,8.928,2.3,1.8,4.432,8.828,0.0,-0.238,0.1
91.821,37.887,MANG,1111,104,9.884,11.693,1.5,1.4,6.963,9.363,0.0,2.921,2.33
89.968,38.391,HAPI,1111,104,4.805,9.755,1.4,1.4,4.647,8.952,0.0,0.158,0.803
93.5,37.9,G170,1111,104,3.835,8.365,0.91,0.91,7.229,8.598,0.0,-3.394,-0.233
91.5,38.76,G319,1111,104,2.909,7.369,1.89,1.87,5.322,8.82,0.0,-2.413,-1.451
93.42,38.53,G323,1111,104,6.931,6.666,1.82,1.8,7.226,8.689,0.0,-0.295,-2.023
92.42,38.07,G332,1111,104,7.822,10.667,1.81,1.8,7.103,8.983,0.0,0.719,1.684
91.68,37.85,G335,1111,104,5.913,10.57,1.81,1.8,6.9,9.475,0.0,-0.987,1.095
95.48,37.22,G341,1111,104,8.959,9.661,1.82,1.81,7.346,7.819,0.0,1.613,1.842
95.37,36.95,G344,1111,104,9.758,8.761,1.83,1.81,7.352,7.906,0.0,2.406,0.855
93.62,36.75,G346,1111,104,4.939,7.566,1.81,1.8,7.276,8.552,0.0,-2.337,-0.986
96.45,36.44,G349,1111,104,5.871,8.157,1.82,1.8,7.519,7.558,0.0,-1.648,0.599
94.8,35.92,J383,1111,104,4.555,7.962,1.9,1.89,8.742,8.184,0.0,-4.187,-0.222
96.42,35.73,J391,1111,104,9.173,9.058,1.84,1.82,10.485,6.854,0.0,-1.312,2.204
94.87,36.43,JB30,1111,104,5.754,8.262,0.67,0.66,7.49,8.145,0.0,-1.736,0.117
90.98,38.59,JB32,1111,104,4.003,12.17,0.59,0.58,5.44,9.433,0.0,-1.437,2.737
94.77,36.15,QHGE,1111,104,8.853,7.163,1.06,1.05,7.813,8.198,0.0,1.04,-1.035
90.8,38.48,QHMY,1111,104,5.002,6.97,1.21,1.19,5.988,9.235,0.0,-0.986,-2.265
96.46,36.38,G0CQ,1111,104,11.003,9.861,2.9,2.4,7.546,7.551,0.0,3.457,2.31
95.8,37.51,G151,1111,104,7.719,6.062,0.9,0.9,7.365,7.554,0.0,0.354,-1.492
95.0,38.06,G169,1111,104,6.528,5.764,0.8,0.8,7.285,7.889,0.0,-0.757,-2.125
93.5,37.9,G170,1111,104,7.73,8.066,0.8,0.8,7.229,8.598,0.0,0.501,-0.532
89.97,38.39,HAPI,1111,104,7.945,10.074,3.1,3.3,4.664,8.962,0.0,3.281,1.112
90.91,38.28,HATU,1111,104,6.742,7.372,3.5,3.5,6.989,11.082,0.0,-0.247,-3.71
94.87,36.43,JB30,1111,104,8.508,9.164,0.8,0.8,7.49,8.145,0.0,1.018,1.019
90.98,38.59,JB32,1111,104,6.246,9.072,0.8,0.8,5.44,9.433,0.0,0.806,-0.361
89.93,38.4,SCAS,1111,104,5.646,7.073,3.2,3.5,4.444,8.853,0.0,1.202,-1.78
90.08,38.39,TERR,1111,104,6.045,8.874,3.0,3.2,5.208,9.229,0.0,0.837,-0.355
91.91,38.09,V303,1111,104,8.137,5.67,1.4,1.4,6.979,9.22,0.0,1.158,-3.55
95.38,37.83,Y345,1111,104,9.424,6.563,0.9,0.9,7.336,7.695,0.0,2.088,-1.132
